id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup location,pickup method,date,corridor
325194378,2019_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,18.71,1.89,5.89,500,500,USD,8,18.71,1.89,3.49,19.07,yes,,,High,Agent,Cash,08/Feb/2019,USAMEX
325194379,2019_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,4.99,18.81,1.36,3.86,500,500,USD,7,18.81,1.36,2.76,19.07,yes,Card payment,,High,Agent,Cash,08/Feb/2019,USAMEX
325194380,2019_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5,18.81,1.36,3.86,500,500,USD,5,18.81,1.36,2.36,19.07,yes,Bank account payment,,High,Agent,Cash,08/Feb/2019,USAMEX
325194381,2019_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Debit/credit card,Internet,3-5 days,200,200,USD,2.99,18.91,0.84,2.33,500,500,USD,2.99,18.91,0.84,1.44,19.07,yes,Card payment,,Medium,,Bank account,08/Feb/2019,USAMEX
325194382,2019_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,5,18.84,1.21,3.71,500,500,USD,5,18.84,1.21,2.21,19.07,yes,To use this service the consumer locks an exchange rate via a Western Union online account and then pays cash at a Western Union agent within 12 hours.,,High,Agent,Cash,08/Feb/2019,USAMEX
325194383,2019_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Bank account transfer,Internet,2 days,200,200,USD,4.99,18.52,2.88,5.38,500,500,USD,4.99,18.52,2.88,3.88,19.07,yes,Bank account payment,,High,Agent,Cash,08/Feb/2019,USAMEX
325194384,2019_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,4.99,18.52,2.88,5.38,500,500,USD,12.99,18.52,2.88,5.48,19.07,yes,,,High,Agent,Cash,08/Feb/2019,USAMEX
325194402,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Alante Financial,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,10,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194403,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Envios 22-24,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Medium,Agent,Cash,05/Feb/2019,USANIC
325194404,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,1,0,5,500,500,USD,9.99,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194405,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,Economy service,,High,Agent,Cash,05/Feb/2019,USANIC
325194406,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194407,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,Less than one hour,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194408,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,1,0,4.5,500,500,USD,9,1,0,1.8,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194409,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Sigue Money Transfers,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,1,0,4.5,500,500,USD,10,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194410,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194411,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194412,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194413,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,5,1,0,2.5,500,500,USD,5,1,0,1,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,05/Feb/2019,USANIC
325194414,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,Bank account payment,,Medium,,Bank account,05/Feb/2019,USANIC
325194415,2019_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,Card payment,,High,Agent,Cash,05/Feb/2019,USANIC
325194523,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Alante Financial,Money Transfer Operator,"Bank account transfer,Cash",Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,,Bank account,08/Feb/2019,USASLV
325194524,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Casa de cambio Delgado,Money Transfer Operator,"Bank account transfer,Cash",Agent,Less than one hour,200,200,USD,5,1,0,2.5,500,500,USD,5,1,0,1,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,,Bank account,08/Feb/2019,USASLV
325194527,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,La Nacional,Money Transfer Operator,Cash,Bank branch,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Bank branch,Cash,08/Feb/2019,USASLV
325194528,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,9.99,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,,Bank account,08/Feb/2019,USASLV
325194529,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,Bank account payment,,High,Agent,Cash,08/Feb/2019,USASLV
325194530,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,10.99,1,0,5.5,500,500,USD,10.99,1,0,2.2,1,yes,Card payment,,High,Agent,Cash,08/Feb/2019,USASLV
325194531,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,Bank account payment,,Medium,,Bank account,08/Feb/2019,USASLV
325194532,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,,,Medium,,Bank account,08/Feb/2019,USASLV
325194533,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Pangea,Money Transfer Operator,Debit/credit card,Internet,Same day,200,200,USD,6.95,1,0,3.48,500,500,USD,6.95,1,0,1.39,1,yes,Debit card payment,,High,Agent,Cash,08/Feb/2019,USASLV
325194534,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Pangea,Money Transfer Operator,Bank account transfer,Internet,6 days or more,200,200,USD,6.95,1,0,3.48,500,500,USD,6.95,1,0,1.39,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194535,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Remitly,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,3-5 days,200,200,USD,6,1,0,3,500,500,USD,9,1,0,1.8,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194536,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Remitly,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,11,1,0,2.2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194537,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,9,1,0,4.5,500,500,USD,9,1,0,1.8,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,,Bank account,08/Feb/2019,USASLV
325194538,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,9,1,0,1.8,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194539,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,3-5 days,200,200,USD,5,1,0,2.5,500,500,USD,7,1,0,1.4,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194542,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Vigo,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194543,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Walmart2World,Bank,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194544,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,"Bank branch,Call Center",Same day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,,Bank account,08/Feb/2019,USASLV
325194545,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,17,1,0,8.5,500,500,USD,35,1,0,7,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194546,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,11,1,0,5.5,500,500,USD,11,1,0,2.2,1,yes,Card payment,,High,Agent,Cash,08/Feb/2019,USASLV
325194547,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,7,1,0,3.5,500,500,USD,10,1,0,2,1,yes,Bank account payment,,High,Agent,Cash,08/Feb/2019,USASLV
325194548,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,Card payment,,High,,Mobile wallet,08/Feb/2019,USASLV
325194549,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,5,1,0,2.5,500,500,USD,5,1,0,1,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,08/Feb/2019,USASLV
325194550,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,Card payment,,High,Agent,Cash,08/Feb/2019,USASLV
325194551,2019_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,Same day,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,Bank account payment,,High,Agent,Cash,08/Feb/2019,USASLV
